var,lon,mode,lag,corr,abs_corr
thetao,W10p0,6,11,-0.5288378962476399,0.5288378962476399
thetao,W30p0,5,22,0.5278450904665563,0.5278450904665563
so,W30p0,1,13,0.5278341620521481,0.5278341620521481
so,W60p0,2,21,-0.5256617609392134,0.5256617609392134
thetao,W10p0,3,24,0.5253542014323829,0.5253542014323829
so,W10p0,4,4,0.5252428738510438,0.5252428738510438
thetao,W10p0,3,16,0.5245851711129514,0.5245851711129514
thetao,W40p0,1,4,-0.5243827673874442,0.5243827673874442
so,W40p0,1,2,-0.5219644007522115,0.5219644007522115
thetao,W40p0,4,5,-0.5219630572317502,0.5219630572317502
so,W40p0,3,4,-0.5216341616572231,0.5216341616572231
so,W10p0,7,13,-0.5208174910487186,0.5208174910487186
so,W60p0,1,5,0.5192890749927124,0.5192890749927124
thetao,W40p0,1,12,-0.5191845470877456,0.5191845470877456
so,W10p0,7,12,-0.5189054252862236,0.5189054252862236
thetao,W30p0,1,1,-0.518525243857903,0.518525243857903
thetao,W10p0,4,1,-0.5182868083441957,0.5182868083441957
so,W20p0,4,17,0.5177651792436929,0.5177651792436929
so,W30p0,2,14,-0.5176484250305267,0.5176484250305267
thetao,W40p0,1,3,-0.5172512811870453,0.5172512811870453
thetao,W20p0,3,10,0.516848097672264,0.516848097672264
thetao,W20p0,3,11,0.5164686633247753,0.5164686633247753
thetao,W30p0,10,17,-0.5154842230665536,0.5154842230665536
thetao,W20p0,5,13,0.5154575558902788,0.5154575558902788
thetao,W30p0,10,14,-0.5151737420679324,0.5151737420679324
thetao,W60p0,4,15,-0.5147255856610226,0.5147255856610226
so,W40p0,2,15,0.514336520979707,0.514336520979707
thetao,W30p0,1,0,-0.5139393387215314,0.5139393387215314
thetao,W10p0,4,16,-0.5138586860356155,0.5138586860356155
thetao,W20p0,4,7,0.5137666476818173,0.5137666476818173
thetao,W20p0,4,13,0.5135772592195049,0.5135772592195049
so,W10p0,3,1,0.5131409787828498,0.5131409787828498
thetao,W40p0,3,25,-0.5130359037784363,0.5130359037784363
so,W60p0,2,3,-0.5129516796387733,0.5129516796387733
so,W60p0,2,22,-0.5125526950732965,0.5125526950732965
