N_seeds,W,alpha,mean_val_r2,std_val_r2,mean_val_corr,mean_val_var_ratio,mean_n_features,mean_max_lag,n_folds_used,gap_used,trim_val_start_by,y_transform,pc_transform
30,1,10.0,-1.2533776601967133,1.2772554279594766,0.13916122035103975,0.9923857940551082,60.0,15.0,2,15,maxlag,detrend,detrend
30,0,1.0,-1.9784277385486062,1.4225595539753897,0.09836226291837398,1.279520696996625,30.0,14.5,2,15,maxlag,detrend,detrend
30,1,1.0,-2.19831071683374,1.5179727752866332,0.18422918277186248,1.2423994849296018,60.0,15.0,2,15,maxlag,detrend,detrend
15,1,1.0,-2.317368863058338,0.6095401933947093,0.09451013163447541,1.1807850772326534,30.5,14.5,2,15,maxlag,detrend,detrend
20,1,1.0,-2.383067027783209,0.32450582344518253,0.13515292869870368,1.3012783850370215,41.0,14.5,2,15,maxlag,detrend,detrend
15,1,0.001,-2.4416557335795055,0.659207078703794,0.048330055452726256,1.433879067220626,30.5,14.5,2,15,maxlag,detrend,detrend
30,0,0.1,-2.4429370001768826,1.7174917274642412,0.131259612412957,1.4606129178293012,30.0,14.5,2,15,maxlag,detrend,detrend
15,1,0.01,-2.4600864718761333,0.6389837097982962,0.05230067731078375,1.4199555473060732,30.5,14.5,2,15,maxlag,detrend,detrend
30,0,0.01,-2.495638200066745,1.7762883156019562,0.15445649632799108,1.5137415869851947,30.0,14.5,2,15,maxlag,detrend,detrend
30,0,0.001,-2.500699129915026,1.7828885832210537,0.15817495856625619,1.5214918101718284,30.0,14.5,2,15,maxlag,detrend,detrend
15,1,0.1,-2.6017492977726198,0.4796507417176603,0.07279041858406382,1.3442609667480925,30.5,14.5,2,15,maxlag,detrend,detrend
30,1,0.1,-2.78070221048901,1.7445048393131637,0.23444034979622336,1.4501321049742593,60.0,15.0,2,15,maxlag,detrend,detrend
30,1,0.01,-2.9360544766909276,1.8381584726257105,0.25201147646983224,1.5203395598060048,60.0,15.0,2,15,maxlag,detrend,detrend
30,1,0.001,-2.9579224517826104,1.8532629996147092,0.2542086599813129,1.5298080166522556,60.0,15.0,2,15,maxlag,detrend,detrend
20,1,0.1,-4.663520226864209,1.6957238548594549,0.16098823013328287,1.8413597274294669,41.0,14.5,2,15,maxlag,detrend,detrend
20,1,0.01,-6.078668073442999,3.075207514677321,0.1614546885129335,2.085448982719508,41.0,14.5,2,15,maxlag,detrend,detrend
20,1,0.001,-6.304585067156335,3.297419611312972,0.1612845461168625,2.120756996129275,41.0,14.5,2,15,maxlag,detrend,detrend
