var,lon,mode0,mode,lag,corr,abs_corr
thetao,W40p0,8,9,25,0.2848223674883567,0.2848223674883567
thetao,W30p0,5,6,0,-0.2846700603645987,0.2846700603645987
thetao,W20p0,9,10,16,0.2845171157539368,0.2845171157539368
thetao,W30p0,7,8,8,-0.284057437285089,0.284057437285089
so,W60p0,9,10,2,-0.28403022557474317,0.28403022557474317
thetao,W40p0,9,10,3,-0.2835210246478595,0.2835210246478595
so,W40p0,4,5,2,-0.2834045751765038,0.2834045751765038
so,W60p0,9,10,1,-0.28319908523088183,0.28319908523088183
so,W60p0,9,10,15,-0.28317373704626303,0.28317373704626303
so,W40p0,1,2,24,-0.2828432364514199,0.2828432364514199
thetao,W40p0,8,9,15,0.2820761784762481,0.2820761784762481
so,W10p0,0,1,15,-0.282066725169335,0.282066725169335
so,W60p0,4,5,2,-0.28178164903263564,0.28178164903263564
so,W60p0,9,10,6,-0.28175159467790317,0.28175159467790317
so,W30p0,2,3,11,0.28171405440828373,0.28171405440828373
so,W30p0,5,6,3,0.2813125930459325,0.2813125930459325
so,W10p0,9,10,25,-0.2812333939234907,0.2812333939234907
thetao,W20p0,0,1,15,0.27985345937649453,0.27985345937649453
so,W20p0,5,6,23,0.2794092933766487,0.2794092933766487
so,W60p0,5,6,5,0.27867020537435944,0.27867020537435944
thetao,W30p0,5,6,5,-0.2782775419662863,0.2782775419662863
thetao,W40p0,5,6,11,0.27793986564069734,0.27793986564069734
so,W20p0,0,1,16,-0.27745777842551994,0.27745777842551994
thetao,W30p0,7,8,6,-0.2774203734327141,0.2774203734327141
so,W30p0,0,1,21,-0.2772056024666425,0.2772056024666425
thetao,W30p0,5,6,3,-0.27707359108172813,0.27707359108172813
so,W30p0,0,1,22,-0.27539136503226885,0.27539136503226885
so,W10p0,5,6,24,-0.27480933250498457,0.27480933250498457
thetao,W30p0,5,6,22,-0.27432716663707035,0.27432716663707035
thetao,W40p0,0,1,0,-0.27377539527154177,0.27377539527154177
so,W60p0,5,6,2,0.27194565979457064,0.27194565979457064
thetao,W30p0,5,6,6,-0.27177854267812424,0.27177854267812424
thetao,W30p0,0,1,9,-0.27169074553866707,0.27169074553866707
so,W10p0,6,7,15,-0.2715206437973135,0.2715206437973135
thetao,W40p0,5,6,21,0.27113427529793255,0.27113427529793255
so,W20p0,8,9,0,0.27068034668598584,0.27068034668598584
so,W20p0,0,1,14,-0.27049445523101584,0.27049445523101584
thetao,W20p0,0,1,25,0.2699100187305051,0.2699100187305051
so,W10p0,5,6,11,-0.2698456741387423,0.2698456741387423
so,W20p0,0,1,10,-0.2690730846865787,0.2690730846865787
so,W40p0,5,6,8,-0.26805989638404254,0.26805989638404254
so,W60p0,9,10,4,-0.26801430076994376,0.26801430076994376
so,W60p0,2,3,4,-0.267716868839262,0.267716868839262
so,W30p0,0,1,20,-0.26729677373536803,0.26729677373536803
so,W40p0,8,9,23,0.2670638285140771,0.2670638285140771
so,W20p0,0,1,15,-0.26700977166585044,0.26700977166585044
thetao,W20p0,7,8,15,0.26700107164800396,0.26700107164800396
so,W20p0,0,1,12,-0.2669191892555433,0.2669191892555433
thetao,W30p0,7,8,5,-0.265956441474826,0.265956441474826
so,W60p0,3,4,8,-0.2658919484766607,0.2658919484766607
so,W20p0,5,6,18,0.2658909106491751,0.2658909106491751
so,W30p0,6,7,2,-0.26546435071152147,0.26546435071152147
thetao,W40p0,9,10,2,-0.2648311160288883,0.2648311160288883
so,W40p0,8,9,21,0.26474579576132323,0.26474579576132323
thetao,W40p0,9,10,21,-0.2647380960857215,0.2647380960857215
so,W60p0,2,3,5,-0.2640957742557567,0.2640957742557567
thetao,W20p0,0,1,16,0.26404973511413404,0.26404973511413404
so,W20p0,5,6,19,0.26382003107934593,0.26382003107934593
so,W40p0,8,9,24,0.2636202450972816,0.2636202450972816
thetao,W20p0,3,4,19,0.2635532128814951,0.2635532128814951
thetao,W20p0,7,8,18,0.26333888615405077,0.26333888615405077
so,W20p0,1,2,2,-0.2633238759578336,0.2633238759578336
so,W30p0,5,6,2,0.2627807153564073,0.2627807153564073
so,W60p0,3,4,24,-0.2626252255192087,0.2626252255192087
so,W60p0,2,3,3,-0.26254447387094915,0.26254447387094915
so,W60p0,3,4,25,-0.262342571541345,0.262342571541345
so,W30p0,2,3,12,0.2616712518517611,0.2616712518517611
so,W40p0,5,6,7,-0.2612146617453989,0.2612146617453989
thetao,W20p0,9,10,17,0.2611368948166732,0.2611368948166732
thetao,W40p0,9,10,1,-0.26110559615154366,0.26110559615154366
so,W60p0,9,10,8,-0.2589409679031146,0.2589409679031146
so,W30p0,3,4,12,-0.25855131046214175,0.25855131046214175
so,W20p0,5,6,13,0.2581746845064883,0.2581746845064883
so,W60p0,5,6,3,0.2572581794324616,0.2572581794324616
so,W60p0,6,7,8,-0.25710699777860063,0.25710699777860063
thetao,W20p0,3,4,11,0.25568633729211454,0.25568633729211454
thetao,W10p0,8,9,16,-0.25532485051171866,0.25532485051171866
thetao,W30p0,5,6,19,-0.2546014552231896,0.2546014552231896
thetao,W10p0,5,6,11,-0.2543733656343039,0.2543733656343039
thetao,W20p0,7,8,17,0.2530697372703194,0.2530697372703194
thetao,W30p0,5,6,2,-0.253043311246179,0.253043311246179
thetao,W10p0,7,8,19,0.25281439920075516,0.25281439920075516
so,W30p0,9,10,18,-0.2525540568418865,0.2525540568418865
thetao,W20p0,3,4,5,0.25213532423357626,0.25213532423357626
so,W60p0,6,7,10,-0.2516243048867827,0.2516243048867827
thetao,W30p0,0,1,16,-0.2515892227774361,0.2515892227774361
so,W60p0,2,3,2,-0.251293244193956,0.251293244193956
so,W60p0,9,10,5,-0.2512287597005652,0.2512287597005652
thetao,W10p0,3,4,4,0.2511068775535534,0.2511068775535534
so,W60p0,4,5,4,-0.25109518754398924,0.25109518754398924
thetao,W30p0,0,1,22,-0.25103456685697706,0.25103456685697706
so,W60p0,6,7,7,-0.25096697255857625,0.25096697255857625
so,W10p0,0,1,16,-0.25083717202978456,0.25083717202978456
thetao,W40p0,5,6,20,0.250763563225713,0.250763563225713
so,W60p0,9,10,11,-0.2505049983572857,0.2505049983572857
thetao,W30p0,6,7,4,-0.25016193982128365,0.25016193982128365
so,W40p0,8,9,14,0.2501498135820465,0.2501498135820465
so,W60p0,4,5,5,-0.25013833670705904,0.25013833670705904
so,W40p0,1,2,23,-0.250029535700434,0.250029535700434
so,W60p0,9,10,14,-0.24981930709492337,0.24981930709492337
so,W20p0,5,6,8,0.24904660883871038,0.24904660883871038
so,W20p0,5,6,22,0.2490119892688544,0.2490119892688544
so,W10p0,9,10,15,-0.24818008140849754,0.24818008140849754
so,W60p0,5,6,4,0.2481213317146495,0.2481213317146495
thetao,W30p0,0,1,21,-0.24661530263441264,0.24661530263441264
so,W40p0,1,2,22,-0.24647554456038423,0.24647554456038423
thetao,W30p0,5,6,17,-0.24589375578769723,0.24589375578769723
so,W30p0,0,1,18,-0.24528123184993683,0.24528123184993683
so,W30p0,9,10,20,-0.24371362209550437,0.24371362209550437
so,W30p0,3,4,5,-0.24349150934458058,0.24349150934458058
thetao,W30p0,0,1,17,-0.24328942670073525,0.24328942670073525
so,W10p0,9,10,13,-0.2432399152575987,0.2432399152575987
thetao,W30p0,6,7,1,-0.24310801319897168,0.24310801319897168
so,W40p0,4,5,0,-0.2428673387204833,0.2428673387204833
so,W30p0,2,3,19,0.2425776226712392,0.2425776226712392
so,W20p0,0,1,13,-0.242336795358269,0.242336795358269
so,W60p0,5,6,13,0.2423048550822105,0.2423048550822105
thetao,W40p0,0,1,2,-0.24178099537987555,0.24178099537987555
thetao,W30p0,0,1,18,-0.24161183588312954,0.24161183588312954
so,W60p0,9,10,3,-0.2414880011743647,0.2414880011743647
so,W60p0,6,7,12,-0.24144003728075322,0.24144003728075322
thetao,W20p0,3,4,10,0.2410984413206745,0.2410984413206745
so,W60p0,9,10,13,-0.2403612987202456,0.2403612987202456
so,W60p0,3,4,20,-0.23995248817389456,0.23995248817389456
so,W20p0,5,6,6,0.23922718124737244,0.23922718124737244
thetao,W30p0,0,1,25,-0.23892893410519514,0.23892893410519514
so,W10p0,5,6,12,-0.23876456134901605,0.23876456134901605
so,W20p0,5,6,7,0.238179043243871,0.238179043243871
so,W20p0,5,6,5,0.2379059766656395,0.2379059766656395
so,W60p0,3,4,21,-0.23786205301641977,0.23786205301641977
thetao,W20p0,8,9,20,-0.237680709647688,0.237680709647688
so,W40p0,5,6,15,-0.23715454047935655,0.23715454047935655
thetao,W20p0,7,8,16,0.23704996347325427,0.23704996347325427
thetao,W20p0,3,4,8,0.23682207498992358,0.23682207498992358
so,W20p0,5,6,3,0.23641069213774762,0.23641069213774762
thetao,W40p0,5,6,23,0.2356855789042913,0.2356855789042913
thetao,W40p0,0,1,3,-0.23541856347293844,0.23541856347293844
thetao,W30p0,5,6,1,-0.2352942571703298,0.2352942571703298
thetao,W40p0,6,7,0,0.235174799295551,0.235174799295551
so,W20p0,5,6,20,0.23494057560379403,0.23494057560379403
thetao,W30p0,0,1,20,-0.23374034341242927,0.23374034341242927
thetao,W20p0,7,8,7,0.23333899151387197,0.23333899151387197
so,W20p0,5,6,25,0.23264661797912914,0.23264661797912914
thetao,W20p0,9,10,12,0.23193747533660655,0.23193747533660655
so,W60p0,3,4,3,-0.23148440429454958,0.23148440429454958
so,W30p0,3,4,13,-0.23053147328967852,0.23053147328967852
thetao,W20p0,9,10,0,-0.22988615660969805,0.22988615660969805
so,W60p0,9,10,12,-0.22987884306136294,0.22987884306136294
thetao,W20p0,3,4,9,0.22915420573795675,0.22915420573795675
thetao,W40p0,6,7,2,0.22833914606985303,0.22833914606985303
so,W60p0,0,1,16,0.22784735239569726,0.22784735239569726
so,W40p0,4,5,1,-0.22726605679341352,0.22726605679341352
so,W30p0,0,1,19,-0.2270450285033386,0.2270450285033386
thetao,W30p0,6,7,2,-0.22685134798850826,0.22685134798850826
so,W40p0,5,6,12,-0.22681638764926396,0.22681638764926396
thetao,W30p0,0,1,24,-0.2264417172538123,0.2264417172538123
thetao,W30p0,6,7,3,-0.22582252759835886,0.22582252759835886
so,W20p0,5,6,24,0.22479735917717256,0.22479735917717256
so,W30p0,3,4,7,-0.22457311775329536,0.22457311775329536
thetao,W30p0,7,8,3,-0.2245085914354627,0.2245085914354627
thetao,W10p0,7,8,20,0.22407597513837477,0.22407597513837477
thetao,W30p0,7,8,2,-0.2240735476124712,0.2240735476124712
so,W30p0,9,10,19,-0.22368184899900054,0.22368184899900054
so,W40p0,1,2,21,-0.22355251706779025,0.22355251706779025
thetao,W40p0,5,6,24,0.22328180987024593,0.22328180987024593
so,W40p0,8,9,10,0.22322814697627924,0.22322814697627924
thetao,W30p0,0,1,19,-0.22322238803411357,0.22322238803411357
thetao,W10p0,8,9,25,0.22294311580053114,0.22294311580053114
so,W40p0,5,6,13,-0.22255786485469106,0.22255786485469106
thetao,W30p0,7,8,4,-0.22194154348085318,0.22194154348085318
thetao,W10p0,7,8,18,0.22188626423280372,0.22188626423280372
so,W30p0,2,3,17,0.22006212869000646,0.22006212869000646
thetao,W40p0,5,6,22,0.2199658253065143,0.2199658253065143
thetao,W10p0,6,7,1,-0.21911498851741829,0.21911498851741829
so,W20p0,1,2,4,-0.21857430079999524,0.21857430079999524
thetao,W30p0,6,7,0,-0.21794540528924344,0.21794540528924344
so,W10p0,9,10,14,-0.21785666577416007,0.21785666577416007
so,W30p0,3,4,6,-0.2176382425035007,0.2176382425035007
so,W10p0,6,7,16,-0.217599211224861,0.217599211224861
so,W10p0,9,10,3,-0.21752298611673762,0.21752298611673762
so,W60p0,3,4,9,-0.21731173150468844,0.21731173150468844
so,W30p0,6,7,1,-0.2172642001613178,0.2172642001613178
thetao,W20p0,9,10,14,0.21694591964520693,0.21694591964520693
thetao,W40p0,5,6,9,0.21674095302770294,0.21674095302770294
so,W10p0,5,6,19,-0.21666252533754252,0.21666252533754252
so,W20p0,0,1,9,-0.2162862131871703,0.2162862131871703
so,W10p0,6,7,14,-0.21592713392423918,0.21592713392423918
so,W60p0,9,10,7,-0.21591215130721647,0.21591215130721647
thetao,W40p0,5,6,10,0.21517129222573214,0.21517129222573214
so,W30p0,2,3,16,0.21513465918637825,0.21513465918637825
so,W60p0,3,4,23,-0.2147109310887586,0.2147109310887586
thetao,W40p0,8,9,14,0.21460212727824485,0.21460212727824485
thetao,W20p0,3,4,6,0.21441483512684134,0.21441483512684134
thetao,W30p0,0,1,23,-0.21422855431136864,0.21422855431136864
so,W10p0,5,6,16,-0.21347726893743693,0.21347726893743693
thetao,W20p0,7,8,8,0.21342912613527038,0.21342912613527038
thetao,W10p0,4,5,2,0.2125506549531662,0.2125506549531662
thetao,W20p0,6,7,1,0.21245637055535946,0.21245637055535946
so,W40p0,5,6,11,-0.21227315865384971,0.21227315865384971
so,W30p0,3,4,21,-0.21171074372717086,0.21171074372717086
so,W20p0,1,2,7,-0.21152473872436559,0.21152473872436559
so,W20p0,5,6,21,0.21077857536014336,0.21077857536014336
thetao,W60p0,6,7,18,-0.2102784401459523,0.2102784401459523
so,W30p0,0,1,17,-0.20925660056034392,0.20925660056034392
thetao,W10p0,3,4,3,0.2083335600882553,0.2083335600882553
so,W60p0,9,10,18,-0.2078923440933477,0.2078923440933477
so,W10p0,5,6,18,-0.20781751003885457,0.20781751003885457
so,W60p0,9,10,16,-0.20781173727111518,0.20781173727111518
so,W60p0,4,5,3,-0.20726068262766148,0.20726068262766148
thetao,W40p0,5,6,25,0.20723095143035183,0.20723095143035183
so,W10p0,0,1,21,-0.20709324294662354,0.20709324294662354
so,W10p0,0,1,17,-0.20673212378508143,0.20673212378508143
thetao,W10p0,8,9,17,-0.20590682771672333,0.20590682771672333
so,W60p0,9,10,21,-0.20531594834223899,0.20531594834223899
so,W20p0,1,2,3,-0.20514540376736484,0.20514540376736484
thetao,W20p0,3,4,0,0.20487195279258769,0.20487195279258769
so,W10p0,9,10,2,-0.20446715668474982,0.20446715668474982
so,W60p0,2,3,1,-0.2043083560672096,0.2043083560672096
thetao,W40p0,5,6,6,0.2040468356021911,0.2040468356021911
so,W20p0,5,6,16,0.20355135681169365,0.20355135681169365
so,W60p0,9,10,22,-0.20339632306822833,0.20339632306822833
thetao,W20p0,3,4,23,0.2030982243501878,0.2030982243501878
thetao,W20p0,9,10,13,0.20302035309110716,0.20302035309110716
so,W40p0,8,9,7,0.20286618512152618,0.20286618512152618
thetao,W10p0,9,10,9,-0.2026813410215397,0.2026813410215397
thetao,W40p0,5,6,19,0.20241032045287985,0.20241032045287985
so,W40p0,8,9,13,0.20240985304163928,0.20240985304163928
thetao,W20p0,3,4,24,0.2016099860655488,0.2016099860655488
thetao,W20p0,3,4,22,0.20132925265445337,0.20132925265445337
so,W20p0,1,2,8,-0.2007915542829774,0.2007915542829774
so,W30p0,3,4,4,-0.20019491840651488,0.20019491840651488
so,W10p0,9,10,12,-0.19981529248370503,0.19981529248370503
thetao,W10p0,4,5,5,0.19939704914534084,0.19939704914534084
thetao,W40p0,5,6,7,0.19933242764639236,0.19933242764639236
so,W30p0,3,4,18,-0.1988547778855067,0.1988547778855067
so,W60p0,3,4,4,-0.1976488444622779,0.1976488444622779
so,W40p0,5,6,16,-0.19763534221838738,0.19763534221838738
thetao,W20p0,3,4,7,0.19679089557306212,0.19679089557306212
so,W60p0,6,7,6,-0.19666556075598715,0.19666556075598715
so,W60p0,6,7,5,-0.19604883066307863,0.19604883066307863
so,W10p0,6,7,17,-0.1959176745700169,0.1959176745700169
so,W30p0,2,3,14,0.19565017089190162,0.19565017089190162
thetao,W60p0,6,7,0,0.19520997270397336,0.19520997270397336
thetao,W40p0,5,6,4,0.1950431424077149,0.1950431424077149
thetao,W10p0,9,10,8,-0.1947299012718717,0.1947299012718717
thetao,W10p0,7,8,3,-0.19470471494289054,0.19470471494289054
thetao,W40p0,5,6,5,0.1936896276822221,0.1936896276822221
so,W60p0,3,4,5,-0.19360953139633058,0.19360953139633058
so,W30p0,5,6,18,0.19295880151792705,0.19295880151792705
thetao,W60p0,6,7,19,-0.1927731756665111,0.1927731756665111
so,W60p0,0,1,17,0.19246862083047758,0.19246862083047758
thetao,W20p0,7,8,14,0.19245663075961844,0.19245663075961844
so,W40p0,1,2,20,-0.19042156138668095,0.19042156138668095
so,W30p0,3,4,20,-0.18988938692659382,0.18988938692659382
so,W60p0,9,10,17,-0.1898148175018216,0.1898148175018216
so,W60p0,2,3,0,-0.1895891388356378,0.1895891388356378
thetao,W10p0,8,9,24,0.18953115685891375,0.18953115685891375
thetao,W10p0,4,5,4,0.18945398067946523,0.18945398067946523
so,W40p0,5,6,14,-0.18940192301452402,0.18940192301452402
so,W40p0,5,6,9,-0.18934045375378789,0.18934045375378789
so,W30p0,3,4,0,-0.18920723321283967,0.18920723321283967
so,W60p0,9,10,24,-0.18920450907415892,0.18920450907415892
thetao,W40p0,0,1,4,-0.189200688076104,0.189200688076104
so,W10p0,9,10,8,-0.18912582727738922,0.18912582727738922
thetao,W10p0,4,5,1,0.18875597902944938,0.18875597902944938
thetao,W40p0,5,6,16,0.18823944466398382,0.18823944466398382
so,W60p0,6,7,9,-0.18810970147843417,0.18810970147843417
so,W20p0,1,2,9,-0.18773443437262755,0.18773443437262755
so,W60p0,5,6,23,0.1874577236091333,0.1874577236091333
so,W40p0,5,6,22,-0.18736934775616612,0.18736934775616612
thetao,W40p0,6,7,1,0.18720018806550992,0.18720018806550992
so,W60p0,0,1,18,0.1861798788049259,0.1861798788049259
so,W20p0,5,6,4,0.18603791212531953,0.18603791212531953
so,W10p0,0,1,20,-0.18578894331787071,0.18578894331787071
so,W40p0,1,2,18,-0.18533423170884206,0.18533423170884206
thetao,W20p0,8,9,18,-0.18530286376534089,0.18530286376534089
so,W20p0,5,6,15,0.18499825504561157,0.18499825504561157
so,W30p0,3,4,16,-0.18496664305991015,0.18496664305991015
thetao,W20p0,5,6,0,-0.18484695576358562,0.18484695576358562
so,W40p0,5,6,18,-0.18447398051646335,0.18447398051646335
so,W60p0,4,5,6,-0.18435035992973348,0.18435035992973348
so,W60p0,9,10,9,-0.18420471474851247,0.18420471474851247
thetao,W10p0,4,5,3,0.18385317592988887,0.18385317592988887
thetao,W60p0,7,8,3,-0.1838034808209575,0.1838034808209575
thetao,W40p0,8,9,6,0.18369001986603534,0.18369001986603534
thetao,W40p0,5,6,3,0.18331537368955675,0.18331537368955675
thetao,W30p0,5,6,18,-0.18305836618033683,0.18305836618033683
thetao,W10p0,7,8,2,-0.18284992360666533,0.18284992360666533
so,W40p0,8,9,12,0.18248049227231175,0.18248049227231175
thetao,W20p0,8,9,19,-0.18241612821967607,0.18241612821967607
thetao,W20p0,6,7,0,0.1822218630165579,0.1822218630165579
so,W10p0,6,7,18,-0.18202622601655907,0.18202622601655907
so,W30p0,0,1,16,-0.18148136774797816,0.18148136774797816
thetao,W20p0,3,4,25,0.1814748760157339,0.1814748760157339
so,W30p0,5,6,15,0.18147426648332488,0.18147426648332488
so,W30p0,9,10,17,-0.18131937968043596,0.18131937968043596
so,W10p0,5,6,14,-0.18107970753813143,0.18107970753813143
thetao,W10p0,5,6,12,-0.18104445958913495,0.18104445958913495
thetao,W40p0,8,9,13,0.18039843910935963,0.18039843910935963
so,W60p0,5,6,15,0.17961750628098408,0.17961750628098408
thetao,W60p0,7,8,2,-0.17937145280351252,0.17937145280351252
thetao,W10p0,7,8,1,-0.17913731822228043,0.17913731822228043
so,W60p0,9,10,19,-0.17898217238309214,0.17898217238309214
so,W10p0,9,10,6,-0.17864868998612174,0.17864868998612174
so,W30p0,3,4,17,-0.1784879304244416,0.1784879304244416
so,W30p0,3,4,19,-0.17823318986237774,0.17823318986237774
so,W40p0,5,6,19,-0.1780413700566154,0.1780413700566154
so,W10p0,9,10,1,-0.177607624984027,0.177607624984027
so,W10p0,0,1,24,-0.17739449500340349,0.17739449500340349
so,W30p0,3,4,25,-0.17702652961386786,0.17702652961386786
so,W10p0,5,6,8,-0.17695682888914063,0.17695682888914063
so,W10p0,9,10,10,-0.17547895256531465,0.17547895256531465
so,W10p0,5,6,9,-0.1750361149635744,0.1750361149635744
so,W30p0,0,1,15,-0.1748145100608843,0.1748145100608843
thetao,W40p0,5,6,18,0.17421854999613873,0.17421854999613873
thetao,W20p0,0,1,0,0.17361903074577378,0.17361903074577378
thetao,W10p0,3,4,2,0.17330031722408837,0.17330031722408837
so,W30p0,3,4,15,-0.1722330323183083,0.1722330323183083
so,W60p0,4,5,25,-0.17191214152964468,0.17191214152964468
thetao,W30p0,7,8,1,-0.17142187135741466,0.17142187135741466
so,W30p0,3,4,22,-0.1705960840246249,0.1705960840246249
thetao,W10p0,4,5,9,0.17015159106821798,0.17015159106821798
thetao,W40p0,5,6,0,-0.1700958773841778,0.1700958773841778
thetao,W20p0,9,10,11,0.16891131938231538,0.16891131938231538
so,W30p0,3,4,14,-0.16885659578207257,0.16885659578207257
so,W30p0,5,6,9,0.16868289374654613,0.16868289374654613
thetao,W10p0,6,7,2,-0.16801194682622142,0.16801194682622142
so,W60p0,4,5,18,-0.16738368393021527,0.16738368393021527
so,W30p0,9,10,16,-0.16696434289832435,0.16696434289832435
so,W10p0,5,6,17,-0.1665401150748039,0.1665401150748039
so,W30p0,5,6,17,0.16648593717884433,0.16648593717884433
thetao,W60p0,6,7,20,-0.16619582748550507,0.16619582748550507
thetao,W20p0,7,8,21,0.16599034828298792,0.16599034828298792
thetao,W10p0,7,8,0,-0.16500786975068257,0.16500786975068257
thetao,W20p0,6,7,2,0.16431194437335683,0.16431194437335683
so,W10p0,9,10,11,-0.16409574425532059,0.16409574425532059
so,W60p0,5,6,22,0.16384596851546154,0.16384596851546154
so,W30p0,0,1,14,-0.1634881618370446,0.1634881618370446
thetao,W10p0,9,10,12,-0.16347637649733565,0.16347637649733565
thetao,W10p0,6,7,3,-0.16335254618622513,0.16335254618622513
so,W60p0,4,5,0,-0.1629200156180187,0.1629200156180187
so,W40p0,8,9,3,0.1629167382021572,0.1629167382021572
so,W10p0,5,6,10,-0.16261907724328495,0.16261907724328495
thetao,W20p0,7,8,13,0.1622574995801806,0.1622574995801806
so,W10p0,5,6,15,-0.16202981085095802,0.16202981085095802
so,W60p0,5,6,14,0.16171464584554815,0.16171464584554815
so,W10p0,9,10,9,-0.16148312458977807,0.16148312458977807
thetao,W20p0,8,9,21,-0.16139220723712921,0.16139220723712921
thetao,W10p0,7,8,4,-0.1610495318614241,0.1610495318614241
so,W60p0,4,5,15,-0.1604364925031676,0.1604364925031676
thetao,W60p0,6,7,22,-0.16042115247647964,0.16042115247647964
so,W20p0,5,6,14,0.16019636370682555,0.16019636370682555
so,W30p0,9,10,15,-0.15994260420120401,0.15994260420120401
so,W30p0,3,4,1,-0.15988158322939416,0.15988158322939416
thetao,W10p0,9,10,4,-0.15835610270588116,0.15835610270588116
so,W60p0,9,10,20,-0.15829510853151407,0.15829510853151407
thetao,W10p0,5,6,13,-0.15808712591382026,0.15808712591382026
so,W40p0,1,2,19,-0.15805602744702402,0.15805602744702402
thetao,W20p0,7,8,12,0.15786867450522032,0.15786867450522032
thetao,W20p0,6,7,3,0.1567544466351452,0.1567544466351452
so,W10p0,0,1,25,-0.15670574939544546,0.15670574939544546
thetao,W10p0,4,5,10,0.1564414184248563,0.1564414184248563
so,W10p0,0,1,22,-0.15642763771730117,0.15642763771730117
thetao,W40p0,8,9,12,0.15641992739018545,0.15641992739018545
thetao,W10p0,8,9,23,0.1563357449731179,0.1563357449731179
thetao,W40p0,5,6,17,0.15617527134673545,0.15617527134673545
so,W60p0,9,10,23,-0.155837640903953,0.155837640903953
so,W60p0,3,4,2,-0.15557334106568158,0.15557334106568158
so,W40p0,1,2,17,-0.15536444104109184,0.15536444104109184
thetao,W60p0,7,8,24,-0.15521236554931173,0.15521236554931173
so,W60p0,9,10,0,-0.15459547408074006,0.15459547408074006
thetao,W10p0,9,10,10,-0.15408476369440313,0.15408476369440313
so,W30p0,2,3,13,0.15349208317342866,0.15349208317342866
thetao,W60p0,7,8,4,-0.15347810554191274,0.15347810554191274
thetao,W10p0,8,9,18,-0.15331628186466212,0.15331628186466212
thetao,W60p0,7,8,12,-0.15328242692418836,0.15328242692418836
so,W10p0,0,1,23,-0.1530102399708251,0.1530102399708251
so,W40p0,8,9,6,0.15266612580083178,0.15266612580083178
so,W10p0,9,10,4,-0.15261606482429022,0.15261606482429022
so,W60p0,4,5,22,-0.15202618090591988,0.15202618090591988
thetao,W10p0,5,6,14,-0.151656870470526,0.151656870470526
thetao,W10p0,4,5,11,0.15144929634374132,0.15144929634374132
thetao,W10p0,9,10,7,-0.15120890808458354,0.15120890808458354
so,W30p0,3,4,24,-0.15108322823902334,0.15108322823902334
so,W20p0,0,1,8,-0.14953451875165197,0.14953451875165197
thetao,W10p0,4,5,7,0.1494134342190294,0.1494134342190294
so,W40p0,8,9,4,0.14930795439839215,0.14930795439839215
thetao,W10p0,9,10,13,-0.14894992775723984,0.14894992775723984
so,W10p0,5,6,13,-0.1487330882186616,0.1487330882186616
thetao,W60p0,6,7,21,-0.14868160571802422,0.14868160571802422
thetao,W10p0,4,5,12,0.1486777800976306,0.1486777800976306
thetao,W20p0,9,10,1,-0.14809094011341994,0.14809094011341994
so,W40p0,5,6,24,-0.14793705182409453,0.14793705182409453
so,W10p0,0,1,19,-0.14757103469736527,0.14757103469736527
thetao,W40p0,0,1,6,-0.1475035875284738,0.1475035875284738
so,W30p0,2,3,18,0.14677430070774794,0.14677430070774794
so,W10p0,6,7,20,-0.1465872240317469,0.1465872240317469
thetao,W20p0,7,8,20,0.14642261021193098,0.14642261021193098
so,W10p0,0,1,18,-0.14577475623450842,0.14577475623450842
so,W60p0,5,6,18,0.14524877615013904,0.14524877615013904
thetao,W60p0,6,7,17,-0.144956539579326,0.144956539579326
thetao,W40p0,0,1,5,-0.14465308411356595,0.14465308411356595
so,W60p0,4,5,21,-0.14400863480301992,0.14400863480301992
so,W30p0,3,4,23,-0.14304901620708002,0.14304901620708002
thetao,W10p0,5,6,17,-0.14299890043494645,0.14299890043494645
so,W60p0,5,6,24,0.1429407220904307,0.1429407220904307
thetao,W40p0,8,9,1,0.1421940069838606,0.1421940069838606
thetao,W10p0,6,7,0,-0.14152952445959144,0.14152952445959144
so,W10p0,9,10,7,-0.14124089352618843,0.14124089352618843
so,W10p0,2,3,19,0.14046309089686213,0.14046309089686213
so,W40p0,8,9,5,0.14041767800238086,0.14041767800238086
thetao,W10p0,5,6,18,-0.1400995149344869,0.1400995149344869
so,W60p0,5,6,16,0.13961163171485877,0.13961163171485877
so,W60p0,4,5,14,-0.13929800732533051,0.13929800732533051
so,W10p0,9,10,5,-0.13926966462900495,0.13926966462900495
so,W30p0,2,3,24,0.13919566219685392,0.13919566219685392
so,W60p0,0,1,19,0.13899721677261395,0.13899721677261395
so,W30p0,0,1,13,-0.1387835833442858,0.1387835833442858
thetao,W60p0,7,8,13,-0.13871506278582957,0.13871506278582957
thetao,W10p0,7,8,17,0.13846063905309092,0.13846063905309092
so,W40p0,5,6,21,-0.13834912241559555,0.13834912241559555
thetao,W60p0,7,8,11,-0.1383120561302882,0.1383120561302882
thetao,W20p0,7,8,19,0.13791954558807867,0.13791954558807867
thetao,W10p0,7,8,5,-0.13733623926247543,0.13733623926247543
so,W60p0,5,6,19,0.13683559268868498,0.13683559268868498
thetao,W60p0,6,7,15,-0.1362986682829754,0.1362986682829754
so,W30p0,5,6,16,0.13615729531054327,0.13615729531054327
thetao,W10p0,9,10,1,-0.13565192548837957,0.13565192548837957
so,W10p0,6,7,19,-0.13507906474893194,0.13507906474893194
so,W60p0,4,5,17,-0.13502252349598143,0.13502252349598143
so,W60p0,0,1,25,-0.13487937309378262,0.13487937309378262
