var,mode,lag,corr,abs_corr
thetao,7,18,-0.21223163752773322,0.21223163752773322
so,5,4,0.21073499646343122,0.21073499646343122
thetao,7,14,-0.21002575676811172,0.21002575676811172
thetao,9,11,0.206051827282712,0.206051827282712
so,6,7,0.20459870483497555,0.20459870483497555
so,1,15,0.20352407651441876,0.20352407651441876
so,5,3,0.20306200291698956,0.20306200291698956
thetao,9,1,-0.1994466147769922,0.1994466147769922
thetao,3,17,-0.19775112456823457,0.19775112456823457
thetao,10,9,-0.1960244985709859,0.1960244985709859
thetao,7,17,-0.19582239961672213,0.19582239961672213
so,6,5,0.1951769182415175,0.1951769182415175
so,9,5,0.19395020518617748,0.19395020518617748
so,9,4,0.19373174693574075,0.19373174693574075
thetao,3,1,-0.1934557979258733,0.1934557979258733
thetao,7,15,-0.19343829926596923,0.19343829926596923
so,6,2,0.1912423799828821,0.1912423799828821
thetao,10,20,0.19024261690781494,0.19024261690781494
thetao,4,6,0.18910066982234291,0.18910066982234291
thetao,9,14,0.1875431052306287,0.1875431052306287
thetao,10,2,-0.18751821405749328,0.18751821405749328
thetao,2,6,-0.18696768450873547,0.18696768450873547
so,5,5,0.18288066516746904,0.18288066516746904
thetao,7,4,-0.18209390894004185,0.18209390894004185
thetao,2,5,-0.182075346350351,0.182075346350351
so,9,14,0.1806340728911644,0.1806340728911644
thetao,2,20,-0.18004057134942564,0.18004057134942564
so,5,2,0.17837881091429253,0.17837881091429253
so,9,10,0.1774967680192574,0.1774967680192574
thetao,10,5,-0.1768374299140219,0.1768374299140219
so,6,8,0.17599345388284754,0.17599345388284754
so,5,1,0.17518234241411607,0.17518234241411607
so,2,12,0.173035189553948,0.173035189553948
thetao,7,12,-0.1711632103882182,0.1711632103882182
thetao,4,7,0.17001954096273178,0.17001954096273178
so,9,12,0.16888999226612564,0.16888999226612564
so,9,13,0.1685626557683839,0.1685626557683839
so,6,3,0.16816279831284353,0.16816279831284353
thetao,4,5,0.16772154818182383,0.16772154818182383
thetao,10,4,-0.16728772170633108,0.16728772170633108
so,2,20,-0.1668009198111368,0.1668009198111368
thetao,2,4,-0.1660447455871062,0.1660447455871062
thetao,3,16,-0.16581285793435585,0.16581285793435585
thetao,7,5,-0.1628058319002861,0.1628058319002861
thetao,10,3,-0.16259033301641174,0.16259033301641174
so,2,16,0.16244169138167128,0.16244169138167128
thetao,2,19,-0.16198756453770535,0.16198756453770535
