var,lon,mode0,lag,corr,abs_corr
so,W40p0,2,14,0.021380019289540957,0.021380019289540957
thetao,W20p0,5,0,0.02134914764001406,0.02134914764001406
so,W40p0,0,25,0.02128430061494547,0.02128430061494547
thetao,W20p0,9,2,-0.02126144403601703,0.02126144403601703
thetao,W30p0,3,21,0.02116302817560679,0.02116302817560679
so,W30p0,2,4,0.021131089492191623,0.021131089492191623
so,W60p0,8,12,0.021120551688435872,0.021120551688435872
thetao,W30p0,2,11,0.0210743899907103,0.0210743899907103
thetao,W60p0,1,11,-0.020993551210715063,0.020993551210715063
so,W60p0,4,20,0.02091849435711378,0.02091849435711378
thetao,W10p0,3,2,-0.02083147719055403,0.02083147719055403
so,W20p0,4,22,0.020722485475254196,0.020722485475254196
so,W20p0,3,11,0.020707053493760813,0.020707053493760813
so,W10p0,6,11,-0.020684125793192912,0.020684125793192912
so,W10p0,1,23,-0.02064105355904409,0.02064105355904409
thetao,W30p0,4,5,0.02056508361504786,0.02056508361504786
thetao,W40p0,6,4,0.020510783324502544,0.020510783324502544
so,W60p0,6,17,-0.020339058913744244,0.020339058913744244
thetao,W40p0,0,19,0.020221860561190685,0.020221860561190685
thetao,W10p0,6,9,0.02011357676134029,0.02011357676134029
thetao,W60p0,2,19,-0.020102314083000145,0.020102314083000145
thetao,W10p0,7,15,-0.01999785043970274,0.01999785043970274
so,W60p0,7,7,0.019791143171249213,0.019791143171249213
so,W60p0,0,16,-0.019747380290543497,0.019747380290543497
thetao,W40p0,3,22,-0.01971021932928374,0.01971021932928374
so,W30p0,1,24,-0.019622183578712135,0.019622183578712135
thetao,W60p0,4,25,0.01956123359749237,0.01956123359749237
so,W10p0,3,21,-0.019451400916262764,0.019451400916262764
thetao,W60p0,1,18,0.01936447692128402,0.01936447692128402
thetao,W10p0,0,14,0.019310127379727704,0.019310127379727704
so,W60p0,3,5,0.019291775089576482,0.019291775089576482
thetao,W40p0,9,14,0.019256411802314265,0.019256411802314265
so,W60p0,1,11,0.01922811224043629,0.01922811224043629
so,W10p0,1,22,0.01905279441542382,0.01905279441542382
so,W30p0,9,8,0.019037337365262048,0.019037337365262048
so,W30p0,8,0,-0.019020199281206535,0.019020199281206535
thetao,W60p0,5,6,0.019000584911227157,0.019000584911227157
so,W10p0,3,0,-0.018966411716890542,0.018966411716890542
so,W30p0,0,17,0.018961355012407085,0.018961355012407085
thetao,W40p0,4,9,-0.018891817578226132,0.018891817578226132
so,W10p0,3,2,0.018885055304829246,0.018885055304829246
so,W60p0,8,4,0.018872482932941734,0.018872482932941734
thetao,W30p0,3,15,0.01878341164459811,0.01878341164459811
thetao,W10p0,4,23,-0.018676804525181785,0.018676804525181785
thetao,W20p0,0,20,0.01861318859992503,0.01861318859992503
so,W10p0,3,20,-0.018549560619205794,0.018549560619205794
thetao,W60p0,2,20,-0.01848380477708642,0.01848380477708642
so,W30p0,7,20,0.018474951604488216,0.018474951604488216
so,W30p0,3,16,-0.018376168059672817,0.018376168059672817
so,W10p0,6,10,-0.018353326667389182,0.018353326667389182
thetao,W30p0,7,16,0.018283898282422616,0.018283898282422616
thetao,W40p0,1,9,-0.018176758115619158,0.018176758115619158
thetao,W20p0,4,1,0.01809280314649185,0.01809280314649185
thetao,W10p0,4,24,-0.01807397642233262,0.01807397642233262
thetao,W20p0,2,8,-0.017871510543921096,0.017871510543921096
so,W30p0,5,6,0.017820414543844317,0.017820414543844317
so,W30p0,5,2,-0.01776455481679164,0.01776455481679164
so,W40p0,0,24,0.01772801024384962,0.01772801024384962
so,W60p0,5,22,-0.017687339092014673,0.017687339092014673
so,W20p0,4,20,0.017577240539130238,0.017577240539130238
so,W60p0,1,16,-0.0174839953655024,0.0174839953655024
thetao,W10p0,8,12,0.017431325711496793,0.017431325711496793
so,W20p0,1,9,0.017418132235896833,0.017418132235896833
so,W60p0,8,7,-0.0174100526334423,0.0174100526334423
thetao,W60p0,0,18,-0.017350000887311978,0.017350000887311978
so,W10p0,3,16,0.017324705422091167,0.017324705422091167
so,W60p0,4,12,-0.017294388544197133,0.017294388544197133
so,W10p0,3,3,-0.01726866672497577,0.01726866672497577
so,W60p0,8,11,-0.01725482365467266,0.01725482365467266
thetao,W40p0,3,19,0.017222228503081603,0.017222228503081603
thetao,W10p0,0,11,0.017203984298604015,0.017203984298604015
thetao,W30p0,0,2,-0.017161303132235618,0.017161303132235618
thetao,W40p0,1,12,-0.017158494148365965,0.017158494148365965
so,W20p0,5,3,-0.017123046816889545,0.017123046816889545
thetao,W40p0,3,23,0.016945862718067462,0.016945862718067462
thetao,W20p0,1,4,-0.016945215297850494,0.016945215297850494
so,W20p0,2,7,-0.0169351541018099,0.0169351541018099
so,W60p0,2,3,-0.016915219710689603,0.016915219710689603
so,W20p0,7,4,0.01675175732985094,0.01675175732985094
thetao,W20p0,2,7,-0.016652867163940568,0.016652867163940568
thetao,W30p0,3,18,-0.016643503546036987,0.016643503546036987
thetao,W20p0,2,11,-0.01664078098241961,0.01664078098241961
thetao,W30p0,0,16,0.01655696980612613,0.01655696980612613
thetao,W40p0,1,21,0.016470374145753548,0.016470374145753548
thetao,W10p0,0,9,-0.016456274192402236,0.016456274192402236
so,W20p0,8,22,0.016316040938777466,0.016316040938777466
thetao,W40p0,2,25,0.016101364427173137,0.016101364427173137
so,W40p0,6,18,0.01607844253596685,0.01607844253596685
thetao,W10p0,0,8,-0.016055624385220416,0.016055624385220416
so,W10p0,8,0,-0.015936344019513646,0.015936344019513646
so,W30p0,6,11,-0.01585110511772097,0.01585110511772097
thetao,W40p0,0,12,-0.015839085939505424,0.015839085939505424
thetao,W60p0,8,16,0.015837595394497334,0.015837595394497334
so,W40p0,2,25,-0.015799678477662796,0.015799678477662796
so,W30p0,3,0,-0.015787638962609568,0.015787638962609568
so,W60p0,5,2,0.015742523226854585,0.015742523226854585
thetao,W10p0,8,11,-0.01573281304350162,0.01573281304350162
so,W60p0,7,0,-0.01569429038881191,0.01569429038881191
thetao,W40p0,9,15,-0.015693899718470752,0.015693899718470752
thetao,W10p0,0,1,-0.015643337060748698,0.015643337060748698
so,W30p0,9,19,-0.015568343770052201,0.015568343770052201
thetao,W20p0,9,17,-0.01556743079222964,0.01556743079222964
so,W40p0,8,8,0.015542696678211886,0.015542696678211886
thetao,W30p0,2,15,0.015476420222972942,0.015476420222972942
so,W30p0,6,4,-0.015434637862697104,0.015434637862697104
so,W30p0,6,14,-0.015428337127815644,0.015428337127815644
thetao,W40p0,4,4,0.015238425706384652,0.015238425706384652
so,W40p0,8,5,0.015190373622643185,0.015190373622643185
thetao,W10p0,6,22,-0.015157167853127472,0.015157167853127472
thetao,W60p0,0,16,-0.014880111275758364,0.014880111275758364
thetao,W30p0,3,1,0.014696063841999738,0.014696063841999738
so,W10p0,6,7,0.014637521568072742,0.014637521568072742
thetao,W40p0,0,0,-0.014589668029754987,0.014589668029754987
thetao,W60p0,2,0,-0.014450335948350828,0.014450335948350828
thetao,W20p0,7,14,0.014415840719366978,0.014415840719366978
so,W30p0,3,24,-0.014266913385319482,0.014266913385319482
so,W20p0,9,24,-0.014191713975172543,0.014191713975172543
thetao,W30p0,7,18,-0.0141160544210058,0.0141160544210058
thetao,W20p0,6,25,-0.014049300998342798,0.014049300998342798
so,W20p0,4,0,0.013932486392725232,0.013932486392725232
so,W20p0,2,23,-0.013909360996105007,0.013909360996105007
thetao,W10p0,9,4,0.013841378937780298,0.013841378937780298
so,W30p0,6,19,0.013828382165851725,0.013828382165851725
so,W20p0,2,4,0.013814628686445491,0.013814628686445491
so,W60p0,2,4,-0.013795735799186597,0.013795735799186597
thetao,W10p0,5,4,-0.013711578821306693,0.013711578821306693
thetao,W20p0,3,24,0.013698168048035303,0.013698168048035303
so,W40p0,7,4,-0.013660382531228818,0.013660382531228818
thetao,W10p0,3,17,0.013636788224537105,0.013636788224537105
so,W60p0,3,13,-0.01358614795919943,0.01358614795919943
so,W20p0,5,10,0.013515302982306037,0.013515302982306037
so,W30p0,7,11,-0.013447379886946557,0.013447379886946557
so,W60p0,6,10,0.01337507454916632,0.01337507454916632
thetao,W40p0,6,3,-0.013329046348048006,0.013329046348048006
thetao,W10p0,0,2,-0.013136425832584212,0.013136425832584212
so,W30p0,3,14,0.013130382529731853,0.013130382529731853
so,W10p0,5,22,0.01295936766918309,0.01295936766918309
so,W60p0,8,1,-0.012869415452176727,0.012869415452176727
so,W40p0,8,23,-0.012799349165092157,0.012799349165092157
thetao,W60p0,8,19,-0.012777990967870557,0.012777990967870557
thetao,W30p0,7,12,-0.012649957720388188,0.012649957720388188
thetao,W10p0,0,16,0.012594114398602325,0.012594114398602325
thetao,W60p0,0,17,-0.012579303964068244,0.012579303964068244
thetao,W60p0,4,24,0.012569945730913159,0.012569945730913159
so,W30p0,9,11,0.012408747164076183,0.012408747164076183
so,W30p0,5,22,-0.012397170224453895,0.012397170224453895
thetao,W20p0,2,13,-0.012391221103178095,0.012391221103178095
thetao,W10p0,0,0,-0.012325865022800028,0.012325865022800028
so,W40p0,3,7,-0.012303734441976638,0.012303734441976638
thetao,W40p0,3,9,-0.012015831984433099,0.012015831984433099
so,W30p0,3,15,0.011725293573125921,0.011725293573125921
so,W30p0,8,1,-0.011679214394437127,0.011679214394437127
thetao,W60p0,1,3,0.011606627617942792,0.011606627617942792
so,W30p0,2,19,0.011578328073971193,0.011578328073971193
thetao,W20p0,6,11,-0.011572295398658856,0.011572295398658856
so,W20p0,7,12,-0.011485079946773124,0.011485079946773124
thetao,W30p0,4,16,-0.011452350184156981,0.011452350184156981
so,W40p0,4,25,-0.011282296314194746,0.011282296314194746
thetao,W10p0,0,7,-0.011274507289524689,0.011274507289524689
thetao,W20p0,5,2,-0.011181987890161945,0.011181987890161945
thetao,W10p0,5,25,-0.011173445199671424,0.011173445199671424
thetao,W10p0,5,22,0.011088400205506457,0.011088400205506457
so,W10p0,3,15,-0.010968987442183475,0.010968987442183475
so,W30p0,6,22,0.010949865418724702,0.010949865418724702
thetao,W20p0,0,22,0.010918023945248972,0.010918023945248972
so,W30p0,9,20,-0.010916045550196344,0.010916045550196344
so,W20p0,7,16,-0.010882385834440221,0.010882385834440221
thetao,W30p0,3,17,-0.010880775065753202,0.010880775065753202
so,W40p0,3,6,0.010869553822156517,0.010869553822156517
thetao,W30p0,9,19,0.010802301287489682,0.010802301287489682
so,W60p0,6,16,-0.010698333063699257,0.010698333063699257
so,W40p0,9,1,-0.010689803688786583,0.010689803688786583
thetao,W20p0,2,6,-0.010673318792499907,0.010673318792499907
thetao,W60p0,8,14,-0.010597419126681698,0.010597419126681698
so,W60p0,6,6,-0.01059605672209525,0.01059605672209525
so,W30p0,6,8,-0.010541241089536886,0.010541241089536886
thetao,W10p0,3,11,0.01049348506150051,0.01049348506150051
so,W60p0,7,25,-0.010480443678311213,0.010480443678311213
so,W60p0,7,8,-0.010311241983117619,0.010311241983117619
thetao,W40p0,5,7,0.010291693458592594,0.010291693458592594
thetao,W10p0,0,4,-0.010235790552678821,0.010235790552678821
so,W20p0,1,23,-0.010235309817957627,0.010235309817957627
thetao,W10p0,5,21,0.010218516281903416,0.010218516281903416
thetao,W30p0,2,2,0.009885359228399261,0.009885359228399261
so,W20p0,0,22,-0.009586586366698098,0.009586586366698098
thetao,W60p0,4,0,0.009498707232857721,0.009498707232857721
thetao,W10p0,3,3,-0.009416112780382492,0.009416112780382492
thetao,W40p0,5,21,0.009254229967219477,0.009254229967219477
thetao,W60p0,6,2,0.00922700136024195,0.00922700136024195
so,W20p0,6,21,-0.009177572765694803,0.009177572765694803
thetao,W60p0,7,19,-0.009126330361243214,0.009126330361243214
so,W10p0,6,13,0.009101212231113655,0.009101212231113655
so,W40p0,5,22,0.008950224873220038,0.008950224873220038
so,W30p0,0,19,-0.008913061886054228,0.008913061886054228
so,W30p0,3,5,0.00890354707210877,0.00890354707210877
so,W30p0,6,3,-0.008850065799313588,0.008850065799313588
thetao,W10p0,9,5,-0.008812337003703525,0.008812337003703525
thetao,W30p0,2,16,-0.008793613327268933,0.008793613327268933
thetao,W10p0,4,2,-0.008714397831609936,0.008714397831609936
thetao,W10p0,4,6,0.008701766386985147,0.008701766386985147
thetao,W30p0,2,14,0.008651421407930645,0.008651421407930645
so,W60p0,7,23,0.008619857828059406,0.008619857828059406
thetao,W30p0,2,12,0.008606404387261167,0.008606404387261167
so,W40p0,6,19,0.008554040333051032,0.008554040333051032
thetao,W40p0,1,22,0.008501734707723307,0.008501734707723307
so,W60p0,7,24,-0.008490023138925917,0.008490023138925917
thetao,W10p0,4,3,-0.008461170670899782,0.008461170670899782
so,W30p0,5,25,0.008345348141368645,0.008345348141368645
so,W20p0,7,1,-0.00825391081224823,0.00825391081224823
so,W10p0,6,4,-0.008240591797795929,0.008240591797795929
thetao,W40p0,2,23,-0.008123416983838196,0.008123416983838196
thetao,W10p0,1,14,-0.008047810682562911,0.008047810682562911
thetao,W20p0,0,14,0.007820228098411243,0.007820228098411243
thetao,W20p0,4,0,0.007668755175578015,0.007668755175578015
so,W40p0,1,20,-0.007650684056536325,0.007650684056536325
thetao,W10p0,0,17,-0.00763059041684642,0.00763059041684642
thetao,W30p0,2,18,0.007611333541702228,0.007611333541702228
so,W20p0,7,20,0.007561048621656389,0.007561048621656389
thetao,W20p0,1,12,-0.0074540486437774,0.0074540486437774
so,W20p0,5,6,0.007431718967244043,0.007431718967244043
so,W30p0,3,7,0.007395981820409257,0.007395981820409257
thetao,W10p0,5,12,-0.0073687895924991415,0.0073687895924991415
so,W40p0,3,23,-0.007212005035263707,0.007212005035263707
thetao,W30p0,3,0,-0.007184281135094222,0.007184281135094222
thetao,W60p0,7,14,-0.007133190408902179,0.007133190408902179
so,W60p0,6,15,-0.0070628050740586925,0.0070628050740586925
thetao,W20p0,2,12,-0.007040654314715956,0.007040654314715956
so,W30p0,0,18,-0.007003511356559173,0.007003511356559173
thetao,W30p0,0,3,-0.006990946618157263,0.006990946618157263
so,W60p0,4,14,-0.006965463426939313,0.006965463426939313
so,W30p0,1,17,0.006765896810727544,0.006765896810727544
thetao,W20p0,8,6,-0.006687295801033004,0.006687295801033004
so,W60p0,7,9,-0.0065610807195965746,0.0065610807195965746
thetao,W20p0,8,20,0.006472099446727652,0.006472099446727652
thetao,W40p0,1,23,-0.006458772851633658,0.006458772851633658
so,W20p0,5,12,-0.006286595338732209,0.006286595338732209
so,W30p0,3,25,0.006202237479771174,0.006202237479771174
so,W60p0,4,15,0.006027229683856231,0.006027229683856231
so,W60p0,6,19,-0.005879084345652486,0.005879084345652486
so,W60p0,1,0,0.005846999965226432,0.005846999965226432
so,W10p0,3,14,-0.005817765711493616,0.005817765711493616
thetao,W30p0,3,16,-0.005739954226235788,0.005739954226235788
thetao,W20p0,9,14,0.005555174708700148,0.005555174708700148
thetao,W30p0,6,11,0.005534488980645704,0.005534488980645704
so,W20p0,3,15,0.005531953803759287,0.005531953803759287
thetao,W40p0,0,8,0.005481814153851668,0.005481814153851668
thetao,W60p0,4,23,-0.005352544061222947,0.005352544061222947
so,W30p0,5,23,0.0052492751074471955,0.0052492751074471955
so,W30p0,1,20,-0.005209616370134353,0.005209616370134353
so,W60p0,5,24,0.005132122936722841,0.005132122936722841
so,W30p0,4,6,0.004906174896654089,0.004906174896654089
thetao,W30p0,4,8,0.004851498748752898,0.004851498748752898
so,W30p0,6,15,-0.004797143262054395,0.004797143262054395
so,W40p0,2,23,-0.0047367871235635675,0.0047367871235635675
so,W40p0,9,10,0.00443167796438447,0.00443167796438447
thetao,W40p0,1,8,-0.0040705689618933455,0.0040705689618933455
so,W10p0,5,21,-0.004058371516584675,0.004058371516584675
so,W20p0,4,15,-0.004050123103491605,0.004050123103491605
thetao,W30p0,4,9,-0.004005624507014073,0.004005624507014073
so,W40p0,6,11,-0.004002145789689172,0.004002145789689172
thetao,W10p0,0,10,0.003945119302916225,0.003945119302916225
so,W60p0,1,14,0.0037869271901057257,0.0037869271901057257
so,W60p0,3,1,-0.0037465692818854654,0.0037465692818854654
so,W40p0,6,4,-0.003691201698995848,0.003691201698995848
thetao,W10p0,8,13,-0.0036640667284833246,0.0036640667284833246
thetao,W20p0,6,22,0.003644816486549361,0.003644816486549361
so,W40p0,3,4,-0.003558498904095104,0.003558498904095104
so,W20p0,4,13,0.0034471897592370706,0.0034471897592370706
thetao,W10p0,7,14,0.0034136871343897995,0.0034136871343897995
thetao,W40p0,3,8,0.0033188486577789876,0.0033188486577789876
so,W20p0,4,3,0.0032721694833478913,0.0032721694833478913
so,W30p0,2,24,-0.00321257887880372,0.00321257887880372
so,W40p0,3,1,-0.003057208673146664,0.003057208673146664
so,W20p0,5,23,-0.003043398685461294,0.003043398685461294
so,W20p0,4,2,-0.0029857824105192264,0.0029857824105192264
thetao,W40p0,2,22,0.0029854492690936053,0.0029854492690936053
so,W40p0,5,21,-0.0028906828663911267,0.0028906828663911267
thetao,W20p0,1,3,0.0027445360485448336,0.0027445360485448336
so,W10p0,3,4,-0.0026851659981026533,0.0026851659981026533
thetao,W20p0,6,21,-0.00246782837682781,0.00246782837682781
so,W60p0,9,1,0.002466793726694832,0.002466793726694832
so,W30p0,2,11,-0.0024445239118666895,0.0024445239118666895
so,W20p0,9,25,0.002247721243564061,0.002247721243564061
thetao,W60p0,1,13,0.0020929118869570974,0.0020929118869570974
thetao,W40p0,2,15,0.0019016418894151686,0.0019016418894151686
thetao,W40p0,6,21,0.0018755285173497854,0.0018755285173497854
so,W20p0,2,0,0.0016150058739890561,0.0016150058739890561
thetao,W10p0,0,3,-0.001458834293547312,0.001458834293547312
so,W60p0,4,21,-0.0013186799349246445,0.0013186799349246445
so,W60p0,1,10,0.0012839428641203232,0.0012839428641203232
so,W30p0,4,2,-0.001215036302818004,0.001215036302818004
thetao,W30p0,0,1,0.001207013818081386,0.001207013818081386
thetao,W10p0,9,21,0.001205835075396357,0.001205835075396357
thetao,W40p0,1,7,0.001140867526085022,0.001140867526085022
so,W40p0,4,22,-0.0011340082218206475,0.0011340082218206475
thetao,W10p0,5,2,0.0011016980215189898,0.0011016980215189898
thetao,W20p0,7,17,-0.0009617848958618656,0.0009617848958618656
so,W40p0,2,24,0.0009560113774584622,0.0009560113774584622
so,W40p0,8,9,0.0009283795693534959,0.0009283795693534959
so,W60p0,6,7,-0.0008711430384215965,0.0008711430384215965
thetao,W30p0,9,13,-0.0008052066238943111,0.0008052066238943111
thetao,W40p0,2,21,-0.0007511206633283452,0.0007511206633283452
so,W20p0,3,25,0.0006396154171786408,0.0006396154171786408
thetao,W20p0,2,5,0.0005491546002567672,0.0005491546002567672
thetao,W30p0,2,7,0.00037368560733300996,0.00037368560733300996
thetao,W60p0,4,3,-0.0003136007506793098,0.0003136007506793098
thetao,W10p0,4,18,0.00022957683250980542,0.00022957683250980542
thetao,W40p0,2,24,0.00019899013078320435,0.00019899013078320435
thetao,W60p0,5,18,0.00015344339110984843,0.00015344339110984843
