var,lon,mode0,mode,lag,corr,abs_corr
so,W30p0,7,8,24,0.28795222729869846,0.28795222729869846
thetao,W20p0,4,5,17,0.2878685360992643,0.2878685360992643
so,W20p0,2,3,9,0.28719197736615676,0.28719197736615676
so,W20p0,9,10,16,-0.2870125270194698,0.2870125270194698
thetao,W40p0,7,8,21,-0.28667842647610114,0.28667842647610114
so,W10p0,1,2,6,0.2862838277935273,0.2862838277935273
so,W10p0,1,2,13,0.2857093849581536,0.2857093849581536
thetao,W30p0,4,5,1,0.28549854711229355,0.28549854711229355
so,W10p0,9,10,16,-0.2854697411819183,0.2854697411819183
thetao,W20p0,4,5,19,0.28410420625439964,0.28410420625439964
thetao,W60p0,7,8,3,-0.283838128969789,0.283838128969789
thetao,W60p0,5,6,23,0.2835086884728414,0.2835086884728414
so,W40p0,1,2,9,0.28248701106333585,0.28248701106333585
thetao,W30p0,4,5,2,0.28242070431469923,0.28242070431469923
thetao,W30p0,2,3,24,0.28214483410540714,0.28214483410540714
thetao,W60p0,7,8,23,-0.28213253926231213,0.28213253926231213
thetao,W20p0,8,9,10,-0.2820536496561619,0.2820536496561619
thetao,W20p0,2,3,24,-0.28163689161459543,0.28163689161459543
thetao,W20p0,8,9,4,-0.2816341500458491,0.2816341500458491
so,W60p0,7,8,3,-0.28128716180403174,0.28128716180403174
thetao,W60p0,0,1,0,0.280920825342611,0.280920825342611
thetao,W30p0,6,7,22,-0.2805752223393645,0.2805752223393645
thetao,W30p0,6,7,21,-0.2800949878808652,0.2800949878808652
thetao,W60p0,9,10,23,0.28009005298370426,0.28009005298370426
thetao,W30p0,9,10,4,-0.2800350652295673,0.2800350652295673
so,W30p0,4,5,19,0.2797573450472705,0.2797573450472705
so,W60p0,9,10,25,0.2797402368754725,0.2797402368754725
so,W10p0,7,8,2,-0.2792810972051927,0.2792810972051927
so,W10p0,2,3,12,-0.27913531053061125,0.27913531053061125
