rank,feature_index,feature,coef_std,abscoef_std,cluster_root,cluster_size
66,488,thetao W40p0 EOF9 lag22,0.021559341119921315,0.021559341119921315,488,1
67,959,thetao W20p0 EOF10 lag17,0.021543373310827087,0.021543373310827087,959,1
68,2453,so W10p0 EOF4 lag11,0.021519809958573593,0.021519809958573593,2453,1
69,1772,so W40p0 EOF3 lag21,0.02146763957878012,0.02146763957878012,1772,1
70,597,thetao W30p0 EOF8 lag7,0.02144658150931554,0.02144658150931554,597,1
71,239,thetao W60p0 EOF10 lag23,-0.02134274844258455,0.02134274844258455,239,1
72,1686,so W40p0 EOF7 lag12,-0.021324786028074656,0.021324786028074656,1686,1
73,2443,so W10p0 EOF4 lag10,0.021159161158404927,0.021159161158404927,2443,1
74,1392,so W60p0 EOF3 lag9,0.021096530805880125,0.021096530805880125,1392,1
75,0,thetao W60p0 EOF1 lag0,-0.02106668820337848,0.02106668820337848,0,1
76,2079,so W30p0 EOF10 lag25,-0.020944556776035256,0.020944556776035256,2079,1
77,28,thetao W60p0 EOF9 lag2,0.020900012926573886,0.020900012926573886,28,1
78,228,thetao W60p0 EOF9 lag22,0.020879907277934203,0.020879907277934203,228,1
79,1294,thetao W10p0 EOF5 lag25,0.02083153119412427,0.02083153119412427,1294,1
80,1339,so W60p0 EOF10 lag3,0.02080134308404803,0.02080134308404803,1339,1
81,895,thetao W20p0 EOF6 lag11,0.02071706372945895,0.02071706372945895,895,1
82,1210,thetao W10p0 EOF1 lag17,0.020610239189703092,0.020610239189703092,1210,1
83,1552,so W60p0 EOF3 lag25,0.020561212236451677,0.020561212236451677,1552,1
84,2159,so W20p0 EOF10 lag7,0.020503468117836553,0.020503468117836553,2159,1
85,244,thetao W60p0 EOF5 lag24,0.020463466989208114,0.020463466989208114,244,1
86,1872,so W30p0 EOF3 lag5,0.020443401878369266,0.020443401878369266,1872,1
87,2287,so W20p0 EOF8 lag20,0.02032335727152069,0.02032335727152069,2287,1
88,1411,so W60p0 EOF2 lag11,0.020272434356604467,0.020272434356604467,1411,1
89,1774,so W40p0 EOF5 lag21,-0.020245743315089687,0.020245743315089687,1774,1
90,1319,so W60p0 EOF10 lag1,0.020221475995448226,0.020221475995448226,1319,1
91,2077,so W30p0 EOF8 lag25,0.020220906897688993,0.020220906897688993,2077,1
92,92,thetao W60p0 EOF3 lag9,-0.020176579757783832,0.020176579757783832,92,1
93,875,thetao W20p0 EOF6 lag9,0.01992715973225692,0.01992715973225692,875,1
94,233,thetao W60p0 EOF4 lag23,0.01989708363441093,0.01989708363441093,233,1
95,493,thetao W40p0 EOF4 lag23,0.019891770695018574,0.019891770695018574,493,1
96,1342,so W60p0 EOF3 lag4,0.01987155605980366,0.01987155605980366,1342,1
97,1132,thetao W10p0 EOF3 lag9,0.019853475706261173,0.019853475706261173,1132,1
98,2337,so W20p0 EOF8 lag25,-0.019833460388734712,0.019833460388734712,2337,1
99,1927,so W30p0 EOF8 lag10,0.01978015707529521,0.01978015707529521,1927,1
100,1036,thetao W20p0 EOF7 lag25,0.019705837095602134,0.019705837095602134,1036,1
101,766,thetao W30p0 EOF7 lag24,-0.019655956473054174,0.019655956473054174,766,1
102,1346,so W60p0 EOF7 lag4,-0.0196375540618715,0.0196375540618715,1346,1
103,2046,so W30p0 EOF7 lag22,-0.019603973710395857,0.019603973710395857,2046,1
104,317,thetao W40p0 EOF8 lag5,0.019586585267124066,0.019586585267124066,317,1
105,1199,thetao W10p0 EOF10 lag15,0.019538427761440186,0.019538427761440186,1199,1
106,1427,so W60p0 EOF8 lag12,0.01951369818943236,0.01951369818943236,1427,1
107,688,thetao W30p0 EOF9 lag16,0.019460951430344722,0.019460951430344722,688,1
108,746,thetao W30p0 EOF7 lag22,-0.019456606371122204,0.019456606371122204,746,1
109,35,thetao W60p0 EOF6 lag3,-0.019448965500938217,0.019448965500938217,35,1
110,742,thetao W30p0 EOF3 lag22,0.01937422864683383,0.01937422864683383,742,1
111,498,thetao W40p0 EOF9 lag23,0.019359933657638512,0.019359933657638512,498,1
112,1981,so W30p0 EOF2 lag16,-0.019343277755372874,0.019343277755372874,1981,1
113,750,thetao W30p0 EOF1 lag23,0.019317054287550126,0.019317054287550126,750,1
114,1662,so W40p0 EOF3 lag10,0.01931559539812188,0.01931559539812188,1662,1
115,2052,so W30p0 EOF3 lag23,0.019295597405900578,0.019295597405900578,2052,1
116,1016,thetao W20p0 EOF7 lag23,0.019294596065167674,0.019294596065167674,1016,1
