member,year,is_train_time,y_true,y_pred
r5i1p1f1,1881,True,21.154913,21.00414910085402
r5i1p1f1,1882,True,19.682112,21.013697148296504
r5i1p1f1,1883,True,19.940508,20.451661855019662
r5i1p1f1,1884,True,18.67485,20.43763076662285
r5i1p1f1,1885,True,19.114157,20.60803361685334
r5i1p1f1,1886,True,18.406818,20.724739387629537
r5i1p1f1,1887,True,18.922184,21.085003360025347
r5i1p1f1,1888,True,19.760452,21.123654316592106
r5i1p1f1,1889,True,20.249836,20.996635998049456
r5i1p1f1,1890,True,21.066513,20.984557900041132
r5i1p1f1,1891,True,22.413393,20.89681576874828
r5i1p1f1,1892,True,23.006353,21.578106297507272
r5i1p1f1,1893,True,22.725374,22.038485554176276
r5i1p1f1,1894,True,22.551712,22.11409783817954
r5i1p1f1,1895,True,19.975245,21.94550943623858
r5i1p1f1,1896,True,22.14228,22.223496789181105
r5i1p1f1,1897,True,21.536934,22.354047249464486
r5i1p1f1,1898,True,21.484941,22.218516455975887
r5i1p1f1,1899,True,20.878695,22.171826858323083
r5i1p1f1,1900,True,19.088663,22.079120254555036
r5i1p1f1,1901,True,19.178755,22.11316793149913
r5i1p1f1,1902,True,19.146399,21.661087990497148
r5i1p1f1,1903,True,19.66071,21.489683361852546
r5i1p1f1,1904,True,21.273643,21.37715531337561
r5i1p1f1,1905,True,22.950445,21.557441028678262
r5i1p1f1,1906,True,22.131758,21.650648754174632
r5i1p1f1,1907,True,20.727076,22.02573998550886
r5i1p1f1,1908,True,21.061298,22.01398959272075
r5i1p1f1,1909,True,22.191471,21.795050379006803
r5i1p1f1,1910,True,21.985853,21.901746696759947
r5i1p1f1,1911,True,21.985426,22.32214639431289
r5i1p1f1,1912,True,22.75083,22.02164327036793
r5i1p1f1,1913,True,22.437424,21.928221431608787
r5i1p1f1,1914,True,22.422739,22.05680472830559
r5i1p1f1,1915,True,22.051481,21.695937416906126
r5i1p1f1,1916,True,22.028671,21.386169031233443
r5i1p1f1,1917,True,21.559235,21.47911495874297
r5i1p1f1,1918,True,21.002478,21.737711041397606
r5i1p1f1,1919,True,21.782143,21.999052242829894
r5i1p1f1,1920,True,22.994097,21.758326187440748
r5i1p1f1,1921,True,22.629162,21.664228384073386
r5i1p1f1,1922,True,21.888954,22.055023384539513
r5i1p1f1,1923,True,21.598537,22.24951435187657
r5i1p1f1,1924,True,20.692064,21.93698121405419
r5i1p1f1,1925,True,20.774858,21.91417541709581
r5i1p1f1,1926,True,22.90303,21.952293686764914
r5i1p1f1,1927,True,22.509542,21.831099196823875
r5i1p1f1,1928,True,22.255434,21.563872785265094
r5i1p1f1,1929,True,22.55634,21.76943841448677
r5i1p1f1,1930,True,21.486532,21.655810236683266
r5i1p1f1,1931,True,20.60286,21.772686593184876
r5i1p1f1,1932,True,21.015297,22.313794037938628
r5i1p1f1,1933,True,21.604626,22.395749391209897
r5i1p1f1,1934,True,22.90031,21.89724080667634
r5i1p1f1,1935,True,21.314938,21.518649036417983
r5i1p1f1,1936,True,21.841866,21.55904317073909
r5i1p1f1,1937,True,22.896185,21.725862193682698
r5i1p1f1,1938,True,21.18981,21.579786273400977
r5i1p1f1,1939,True,22.119465,21.635278505655922
r5i1p1f1,1940,True,22.066004,21.553958241995225
r5i1p1f1,1941,True,22.6022,21.191904630729503
r5i1p1f1,1942,True,22.435722,21.602396410443966
r5i1p1f1,1943,True,22.67539,21.92570706713149
r5i1p1f1,1944,True,23.923277,21.89181494666877
r5i1p1f1,1945,True,23.065825,21.763263995861447
r5i1p1f1,1946,True,21.345798,21.326940009331242
r5i1p1f1,1947,True,20.429129,21.049993680851863
r5i1p1f1,1948,True,20.447973,21.633291336468776
r5i1p1f1,1949,True,21.643082,22.019251662509266
r5i1p1f1,1950,True,21.538994,22.006102504772738
r5i1p1f1,1951,True,21.838337,22.45639325913299
r5i1p1f1,1952,True,22.374699,22.738970011841875
r5i1p1f1,1953,True,22.784681,22.51959337655374
r5i1p1f1,1954,True,24.163656,22.883009674853913
r5i1p1f1,1955,True,22.857525,22.998460414636583
r5i1p1f1,1956,True,22.375164,22.541401428110937
r5i1p1f1,1957,True,23.623192,22.12817307575389
r5i1p1f1,1958,True,23.676071,22.31211436252276
r5i1p1f1,1959,True,23.324902,22.473017380575744
r5i1p1f1,1960,True,22.16992,21.905748678912484
r5i1p1f1,1961,True,21.544256,22.136005051092347
r5i1p1f1,1962,True,22.285791,22.36293025076326
r5i1p1f1,1963,True,24.059977,22.686733798820566
r5i1p1f1,1964,True,25.541204,22.436570173589452
r5i1p1f1,1965,True,24.056713,22.581763496521873
r5i1p1f1,1966,True,23.138474,22.52479978028844
r5i1p1f1,1967,True,22.7727,22.46445653028007
r5i1p1f1,1968,True,24.22067,22.367816967663888
r5i1p1f1,1969,True,23.433996,22.89891495355003
r5i1p1f1,1970,True,24.048807,22.92203233633984
